"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GSF2960.NOF1.POA","GSF2960.NOF10.POA","GSF2960.NOF11.POA","GSF2960.NOF12.POA","GSF2960.NOF2.POA","GSF2960.NOF3.POA","GSF2960.NOF4.POA","GSF2960.NOF5.POA","GSF2960.NOF6.POA","GSF2960.NOF7.POA","GSF2960.NOF8.POA","GSF2960.NOF9.POA","GSF2960.NOM1.POA","GSF2960.NOM10.POA","GSF2960.NOM11.POA","GSF2960.NOM12.POA","GSF2960.NOM2.POA","GSF2960.NOM3.POA","GSF2960.NOM4.POA","GSF2960.NOM5.POA","GSF2960.NOM6.POA","GSF2960.NOM7.POA","GSF2960.NOM8.POA","GSF2960.NOM9.POA"
"1","ENSGALG00010000047",2058.28103157971,0.160316763707868,0.0472706045458597,3.39146844530699,0.000695191677404661,0.0157952437172821,2515,1725,2259,2448,2122,1671,1908,2161,2271,2275,2394,2257,2381,2168,2090,1758,2002,2222,1576,2001,2356,1774,1435,2142
"2","ENSGALG00010000621",253.575143010578,0.340537048343348,0.109703791179457,3.10415022746376,0.0019082641073014,0.036037072013372,256,215,311,306,315,226,226,247,313,356,244,331,263,257,309,222,258,326,119,243,211,190,186,249
"3","ENSGALG00010000734",583.749276369049,-0.620252913044605,0.193525951897845,-3.20501156026875,0.00135057056107694,0.0275634865561545,898,419,515,473,552,467,369,569,551,523,520,596,506,524,573,429,712,524,1239,500,811,417,523,697
"4","ENSGALG00010000802",3090.49418781287,0.290252193871126,0.0920991412635381,3.15151900320743,0.00162423593084603,0.0319540298271563,3698,2747,3532,4225,3526,2888,3115,3546,3499,4930,3835,2762,2932,2222,2672,2479,3135,2958,2193,2514,3227,2514,2727,2991
"5","ENSGALG00010001141",324.474308825543,-0.703645113403508,0.0781957073282929,-8.9985133128774,2.28794781637274e-19,1.38623421603459e-17,253,206,295,286,244,160,197,251,273,283,304,309,435,422,469,362,438,443,351,383,394,298,332,443
"6","ENSGALG00010001158",149.427354042655,-0.821618292444087,0.127600420771023,-6.43899359797934,1.2026827272253e-10,4.80783785766731e-09,125,87,137,122,154,89,94,118,124,116,103,96,168,195,188,143,173,180,195,203,272,142,139,232
"7","ENSGALG00010001169",1198.42830491291,-0.714919148837484,0.0493304101370294,-14.4924631044338,1.35206096189917e-47,2.66585172369034e-45,1011,749,976,1009,976,710,819,855,943,1034,1007,1093,1415,1280,1790,1333,1668,1760,1086,1537,1628,1298,1311,1639
"8","ENSGALG00010001170",300.933830666966,-0.667394185890564,0.072826050857011,-9.1642232145877,4.99050885896736e-20,3.1380859219658e-18,283,170,255,247,213,214,177,222,282,280,280,236,362,355,409,288,368,413,300,365,439,351,353,390
"9","ENSGALG00010001171",255.470115893424,-0.973713486122059,0.103173807977601,-9.43760345002922,3.81402744519117e-21,2.53534750113765e-19,207,157,181,163,145,121,153,194,212,186,209,249,383,271,321,317,412,346,308,341,369,278,284,324
"10","ENSGALG00010001178",282.997715630113,-0.885673866954684,0.062063853327512,-14.2703654296321,3.34819523257815e-46,6.18246906993359e-44,226,183,216,239,226,169,172,180,257,245,241,209,337,320,381,277,406,396,308,371,381,299,343,433
"11","ENSGALG00010001191",262.355123723202,-0.934647840345063,0.125791579127784,-7.43013043341805,1.08490644084731e-13,5.17242484687573e-12,234,176,218,175,199,112,140,172,224,161,218,153,378,328,462,353,311,420,226,437,291,272,368,291
"12","ENSGALG00010001267",287.412746769187,0.472198344168353,0.128948060144192,3.66192669855082,0.00025032549275911,0.00628949558804909,423,178,305,269,318,314,318,270,389,290,366,378,343,318,365,242,240,357,177,280,245,215,185,201
"13","ENSGALG00010001287",1784.64314189643,-0.362805792339309,0.120041799821495,-3.02232882944781,0.00250837900851883,0.0453809844573866,2491,1524,1532,1669,1900,1435,1226,2070,1577,1936,2009,2015,1669,1328,1926,1445,2517,1525,2411,1880,1877,1238,1753,1995
"14","ENSGALG00010001382",579.210922475272,-0.419600918358857,0.11780357981651,-3.5618689942396,0.000368224123183173,0.00894269566803728,740,444,543,540,554,495,442,589,491,532,545,569,626,545,746,489,665,574,833,585,588,495,567,670
"15","ENSGALG00010001442",1531.67088508879,-0.454260345432724,0.135807533220372,-3.34488326723089,0.000823172083048069,0.0183096765623292,2339,1210,1087,1653,1520,926,1162,1425,1124,1381,1408,1780,1597,1338,2044,1214,2107,1448,1873,1759,2108,1273,1297,1991
"16","ENSGALG00010001448",960.20791724184,-0.382313608476764,0.122152427216592,-3.12980770982858,0.00174920764259478,0.0338015490137958,1265,671,870,984,1155,747,796,907,844,1150,977,1039,989,738,1024,649,1234,988,1386,980,1044,631,893,1186
"17","ENSGALG00010001450",452.185067824265,0.478270476471401,0.110276719214844,4.33700313063923,1.44438568158927e-05,0.000417973597858904,523,438,532,535,497,445,570,462,496,565,506,399,530,543,478,407,431,484,193,404,407,391,335,360
"18","ENSGALG00010001454",71.3693570445566,0.619720057005733,0.188471806770929,3.28813135303016,0.00100854772136012,0.0216175998790878,92,54,70,95,60,71,73,90,109,84,79,116,106,91,70,65,50,72,30,62,47,38,54,60
"19","ENSGALG00010001463",1226.65679216327,0.349501360522437,0.0748466512994336,4.66956576486251,3.01837063476786e-06,9.33848553038684e-05,1343,1033,1428,1394,1495,1263,1370,1386,1389,1744,1301,1552,1190,1005,1261,888,1203,1259,762,1077,1252,968,981,1179
"20","ENSGALG00010001487",506.204903834701,-1.25079656395872,0.411286016652475,-3.04118426913504,0.00235649565266075,0.043021078676919,926,298,328,239,564,406,265,538,274,379,246,224,424,425,617,337,628,361,2068,253,583,334,348,622
"21","ENSGALG00010001577",114.991255017353,-1.37663313421405,0.365883098198862,-3.76249447156979,0.000168227028190448,0.00436827013156133,225,59,79,49,115,76,45,129,59,61,80,49,97,88,119,92,121,79,458,88,162,66,109,161
"22","ENSGALG00010001585",1211.75428548655,-0.772700147252375,0.248747688809877,-3.10636111213465,0.00189405259959679,0.0358268518554625,2101,681,1029,847,1256,907,704,985,898,976,1035,1243,1131,1066,1653,874,1559,1209,2757,1036,1722,703,991,1612
"23","ENSGALG00010002358",145.550435536031,0.827827772488117,0.237389851239021,3.48720793314201,0.00048809171362417,0.011587695723653,165,127,178,208,149,302,108,159,365,153,215,120,131,126,77,109,111,135,74,147,92,89,69,110
"24","ENSGALG00010002371",1890.15451900903,0.553912877434294,0.184911150407151,2.99556233474643,0.00273939304554051,0.0488014690639705,1848,1315,2356,2452,2315,1885,1779,2731,1385,1874,2110,2453,1463,2385,2873,1363,1231,3287,896,1461,1273,2060,1043,2084
"25","ENSGALG00010002396",854.888248867624,0.184878199808479,0.049229348310214,3.75544682500135,0.000173032497327157,0.00448304463564993,1110,750,983,1012,907,780,748,855,1040,1107,1042,917,829,759,832,655,933,918,559,851,887,735,706,859
"26","ENSGALG00010002458",402.202697129879,-1.26873149706562,0.373016910577659,-3.40127072282284,0.00067073366943292,0.0152993034833591,781,179,255,243,413,256,167,381,260,251,278,309,345,268,432,315,530,242,1565,278,562,262,334,460
"27","ENSGALG00010002582",168.751113950576,-1.00777836890618,0.308026200217542,-3.27172937949578,0.00106891838973293,0.0226085956868421,344,75,126,113,170,127,79,161,113,128,151,135,145,115,193,122,234,129,543,131,230,95,148,171
"28","ENSGALG00010002685",408.590802085579,-0.649773668660461,0.21168953132234,-3.06946529004804,0.00214442322524198,0.0397583599754263,616,300,356,307,406,291,268,337,384,358,395,487,392,328,441,362,490,324,952,368,512,262,331,447
"29","ENSGALG00010003531",1984.00797173545,0.144659986455615,0.0402473701269052,3.594271774764,0.000325300146016169,0.0080344301456605,2419,1665,2178,2183,2152,1765,1762,1943,2257,2278,2368,2156,2069,2073,2149,1599,1906,2154,1513,1752,2248,1732,1648,2097
"30","ENSGALG00010003541",9774.42927086175,0.260628000453698,0.0717432034892041,3.63279011499559,0.000280373067281449,0.00699909848001094,11657,8015,13698,12347,10369,9421,9265,9833,13262,11436,11454,10334,9271,8627,9315,8549,9659,10469,5493,10427,8717,7978,7582,10497
"31","ENSGALG00010003743",226.380331676033,0.260142150805154,0.0731096658095233,3.55824565636666,0.000373340066980106,0.00904805208162411,266,213,280,284,279,215,215,222,280,274,264,271,218,194,252,185,232,181,160,211,194,190,173,233
"32","ENSGALG00010003761",877.869380040301,-1.48926070276435,0.42884159326295,-3.47275247121655,0.000515150232440173,0.0121310580040011,1694,365,551,348,772,618,250,969,416,475,597,519,678,673,962,612,1235,478,3750,494,1374,547,730,1206
"33","ENSGALG00010004781",885.959919105858,0.161142717869853,0.0531116060451532,3.03403963594805,0.00241302724899591,0.0437921154252253,963,824,1036,990,902,776,802,912,920,1066,998,917,952,907,979,782,869,935,629,764,965,865,710,949
"34","ENSGALG00010005146",956.369106056055,-0.534915150206391,0.169208203285603,-3.16128379014532,0.00157075381088531,0.0313423311870133,1230,697,910,585,1107,1050,728,806,776,634,1254,930,813,699,1015,692,1377,859,1301,1141,1439,699,894,1348
"35","ENSGALG00010005186",376.412869050981,0.473807271227146,0.146786824762335,3.22785966652181,0.00124720142786809,0.0256791047971495,342,291,451,562,305,375,502,423,502,545,354,375,405,421,332,300,291,469,215,336,310,382,248,354
"36","ENSGALG00010005477",171.200741295024,-0.668676569079095,0.140473722980152,-4.76015410493233,1.93445197466769e-06,6.06562798418038e-05,153,92,140,140,184,90,112,129,115,231,133,134,187,201,247,170,220,194,129,287,243,213,157,254
"37","ENSGALG00010005495",3121.73172877185,-1.01073034383184,0.234852427221114,-4.30368276705198,1.67982148237408e-05,0.000483697111496477,2903,3763,2487,1822,2328,1438,1942,1667,2030,2500,3911,2172,3730,3232,3626,3237,5448,2924,2122,5431,2152,3616,5873,4501
"38","ENSGALG00010005531",16.471202174147,-1.04935229098473,0.27755367030364,-3.78071848171472,0.000156376420102403,0.00409713264651182,23,6,12,16,10,16,11,12,5,11,10,10,31,23,15,16,24,22,12,26,15,16,19,37
"39","ENSGALG00010005605",357.612921640453,-0.880958727723306,0.141423636711255,-6.22921845463473,4.68767761423801e-10,1.82380447111809e-08,294,274,300,266,292,188,251,252,235,401,270,259,488,299,547,286,518,389,349,399,649,316,490,632
"40","ENSGALG00010005637",426.15363875908,-0.910744988294253,0.0709895362849044,-12.8292849334743,1.12396728213309e-37,1.39096929713343e-35,298,298,325,311,313,248,281,269,315,338,368,335,585,476,589,426,543,571,405,679,678,485,480,652
"41","ENSGALG00010005738",2651.60409805028,-0.476256993413249,0.120654237298353,-3.94728775447451,7.9041535804253e-05,0.0021284495046548,2552,1801,2277,2512,2656,1566,2139,1833,2153,2633,2342,3380,2911,3038,3072,2072,3687,3528,1561,3921,4242,2395,2709,3683
"42","ENSGALG00010005828",1780.99619920809,-0.834344499934399,0.16831629770222,-4.95700363734529,7.15886369308785e-07,2.3005265564003e-05,2292,1073,1478,1547,1328,1007,1110,1463,1603,1241,1838,1626,2545,1696,2154,1931,2573,1694,3506,1872,1730,1435,1683,2050
"43","ENSGALG00010005881",461.322646130936,-0.635354177550399,0.0811362808976952,-7.83070373106597,4.85146687263078e-15,2.47531202321552e-13,366,348,381,403,379,330,297,297,398,476,414,368,508,593,576,511,657,609,336,595,634,485,520,653
"44","ENSGALG00010005887",195.426834688447,-0.903354161176595,0.078283192305547,-11.5395672375076,8.33434652611338e-31,8.43073505550235e-29,175,110,150,130,132,109,111,119,149,148,173,162,250,246,279,229,313,277,196,244,293,237,226,246
"45","ENSGALG00010005895",786.087511461387,0.225580161351611,0.0627782501879802,3.59328526481933,0.000326534762659994,0.00804783663988074,1104,729,995,916,845,607,785,819,887,875,899,952,781,773,818,655,715,771,668,745,753,611,578,769
"46","ENSGALG00010005899",482.949421544617,-0.772375849902828,0.0653120961985034,-11.8259234484733,2.86732067195554e-32,3.06014141072099e-30,422,303,369,407,382,291,334,390,364,362,360,468,640,589,697,510,655,641,537,629,644,463,495,671
"47","ENSGALG00010005963",647.845741510811,-0.992251927071881,0.104240863935451,-9.51883829057972,1.75125765489839e-21,1.19136726897269e-19,646,431,466,453,486,345,356,435,472,515,613,581,696,766,931,622,1027,739,932,909,1016,555,734,849
"48","ENSGALG00010005979",716.087896248903,0.353199066932816,0.0686063739486684,5.14819610196978,2.63003457744541e-07,8.76653072762821e-06,915,568,902,836,837,691,699,710,818,815,889,992,676,657,759,650,667,812,503,632,647,541,464,716
"49","ENSGALG00010005997",238.738518402032,-0.445457464835899,0.127807875939204,-3.48536787394694,0.000491460867269694,0.0116439190813612,246,165,210,246,190,175,135,207,147,225,253,128,356,266,299,256,246,358,237,289,332,312,192,276
"50","ENSGALG00010006029",412.307842867948,-0.930569053679713,0.0787505067030726,-11.8166738556795,3.20109155532914e-32,3.37058365143312e-30,299,247,302,269,305,215,190,270,291,328,385,301,643,479,681,524,587,614,435,505,576,467,465,543
"51","ENSGALG00010006121",270.010750661722,-1.08658020302236,0.0828623603746098,-13.1130732712666,2.77136212640789e-39,3.66355177460261e-37,202,176,205,183,223,158,136,163,215,237,210,200,308,308,335,235,406,351,294,384,390,327,385,459
"52","ENSGALG00010006178",1639.14170593118,-1.09758189652466,0.0766103686705563,-14.3268060912817,1.48808525630292e-46,2.83785176829048e-44,1267,949,1311,1078,1003,847,915,981,1219,996,1227,1315,2437,2043,2673,2118,2245,2258,1863,2606,1831,1855,1922,2367
"53","ENSGALG00010006223",93.1274787191717,-0.813614075248324,0.124141447419239,-6.55392773455154,5.60430955744071e-11,2.26371295422597e-09,71,50,79,68,81,58,56,67,60,82,68,67,151,100,143,131,133,129,103,91,117,100,91,139
"54","ENSGALG00010006249",1998.75017708406,-1.03832798094078,0.0679758691561803,-15.2749496818516,1.12314689848519e-52,3.26639196751954e-50,1554,1085,1276,1511,1295,1057,1185,1182,1373,1510,1389,1743,2744,2535,3011,2294,3266,2793,1855,2605,3412,2142,2511,2869
"55","ENSGALG00010006277",1436.11201290991,-1.07159178244399,0.104519011337019,-10.2526015959782,1.15200354428152e-24,8.7021150848227e-23,1225,843,943,995,980,764,797,924,890,1040,1119,825,2288,1672,2221,1866,1789,2226,1987,1742,1585,1839,1815,1829
"56","ENSGALG00010006283",494.546123438039,-0.37651080424978,0.096396285881413,-3.90586422295321,9.38892224355094e-05,0.00250388530009935,533,346,443,406,428,289,425,379,421,424,466,442,725,557,827,598,582,718,427,567,461,497,454,518
"57","ENSGALG00010006287",2850.00318329911,-0.486490441204086,0.0432942761896782,-11.2368304547397,2.68862908882146e-29,2.54283107237887e-27,2563,1993,2562,2766,2425,1910,1902,2248,2620,2699,2742,2143,3482,3437,3778,2940,3481,4006,2370,3488,3630,3184,2860,3596
"58","ENSGALG00010006341",161.297524799775,0.597498892599695,0.120847496675756,4.9442388881487,7.64419213136235e-07,2.44299140286094e-05,205,125,182,220,187,177,205,165,229,264,216,214,167,95,170,118,147,138,86,131,123,105,104,159
"59","ENSGALG00010006355",49.1911305403455,-1.39238665690704,0.160093318292451,-8.6973439726166,3.39742405282767e-18,1.95654623794774e-16,36,33,25,26,43,16,28,20,35,31,32,44,62,50,81,66,83,66,66,72,51,52,74,84
"60","ENSGALG00010006387",332.90495769186,0.194471923230812,0.0637127027166574,3.05232575198805,0.0022707552588165,0.0417969872243867,380,318,398,369,346,267,303,377,391,367,396,336,321,343,340,292,322,357,241,312,367,324,238,352
"61","ENSGALG00010006465",716.671439839163,-0.455883308728219,0.0563677526042715,-8.08766160908945,6.08211018871284e-16,3.26051556798601e-14,790,526,598,709,538,489,500,558,725,706,702,660,795,815,880,728,903,875,607,944,941,739,747,848
"62","ENSGALG00010006480",325.494194266996,-0.808328328457658,0.129488651933623,-6.24246462054464,4.30729225526865e-10,1.681433919649e-08,346,143,244,293,259,196,241,174,290,191,299,206,446,323,416,361,504,460,318,338,538,445,359,455
"63","ENSGALG00010006588",193.866825083486,-1.04123532634768,0.133998245268238,-7.77051463818301,7.81678785605139e-15,3.91951263488991e-13,170,127,115,122,108,139,137,118,127,155,126,101,313,187,261,257,268,271,197,230,323,215,284,277
"64","ENSGALG00010006653",4271.36165327242,-0.172661369316854,0.0530091599321348,-3.2571987471204,0.00112517621048843,0.0236693939540903,4788,3273,4333,4648,4564,3096,3253,3882,4582,4536,4637,4982,4355,4061,4905,3588,4996,4884,3821,4486,5453,3548,3759,5235
"65","ENSGALG00010006701",1867.78151275536,-0.465585650312495,0.0558861847659847,-8.33096143997067,8.01884477267483e-17,4.44205815431077e-15,1623,1448,1698,1813,1769,1132,1485,1473,1658,1675,1835,1825,2088,2029,2274,1799,2484,2267,1567,2277,2748,1896,1870,2421
"66","ENSGALG00010006821",240.668151913449,-0.953304391762188,0.0768408571733411,-12.4062175622492,2.41808815793107e-35,2.81296195412122e-33,163,138,180,164,167,135,167,133,198,195,171,162,311,329,363,302,355,395,247,321,321,278,256,328
"67","ENSGALG00010006851",2084.52730326624,-1.11963974664669,0.0747283748068348,-14.9827926746814,9.51340379876274e-51,2.25855972226545e-48,1735,1036,1423,1437,1478,1122,1077,1189,1427,1600,1511,1823,2886,2387,3526,2210,3269,3146,2479,2845,2881,2063,2428,3291
"68","ENSGALG00010007001",116.466820862903,-1.09300453013712,0.103547075804827,-10.5556291343011,4.78423727512165e-26,3.86493279315904e-24,100,51,74,91,93,74,70,82,81,78,89,112,126,154,158,125,195,147,134,201,166,100,132,175
"69","ENSGALG00010007066",80.5765161011654,-0.973870522681537,0.122062019936073,-7.97848932199858,1.48135100841916e-15,7.72760371342604e-14,57,51,69,48,67,49,50,43,51,50,70,71,111,104,123,83,127,90,84,105,117,105,104,102
"70","ENSGALG00010007068",3055.97667410468,0.262384168686349,0.0834666983437973,3.14357910271705,0.00166895301144194,0.0326301350959733,3369,2535,3706,3458,3413,3054,2848,3138,3209,3946,3213,2965,2819,3379,3260,2412,2805,3888,1756,2527,3795,2778,2371,3466
"71","ENSGALG00010007097",55.7707669515486,-0.887380337323578,0.146347816477623,-6.0635024059909,1.33188788482454e-09,5.09666176452757e-08,40,28,29,37,46,33,41,36,44,31,39,57,70,81,87,74,80,90,57,73,64,73,50,77
"72","ENSGALG00010007187",111.662484631631,-1.41589307407016,0.362545170487298,-3.90542528029557,9.4059819147547e-05,0.00250388530009935,168,28,114,72,88,59,45,150,81,76,80,73,67,68,108,95,115,72,499,98,114,67,81,163
"73","ENSGALG00010007214",327.191092626044,0.325101669963896,0.0818465621996591,3.972087051999,7.12456728440724e-05,0.00193645072942779,395,355,377,414,384,255,316,297,420,413,391,433,365,270,322,293,341,281,229,297,312,250,218,316
"74","ENSGALG00010007217",573.384378943188,-1.02400512973612,0.0611222859747569,-16.7533840301561,5.3494800400815e-63,2.59293755442784e-60,436,327,386,427,365,322,348,349,411,449,470,441,792,781,743,662,946,738,616,779,851,683,633,817
"75","ENSGALG00010007224",134.361478394958,-0.994469872438057,0.0932977240096972,-10.6591010980578,1.58118263627475e-26,1.31384982912744e-24,95,74,87,111,84,64,89,92,109,98,103,104,184,154,232,162,189,209,112,195,175,144,169,210
"76","ENSGALG00010007284",883.69862119895,-0.886122988146185,0.062628748754017,-14.1488215200747,1.89913195176855e-45,3.39886184537285e-43,765,525,707,690,609,490,594,626,633,623,692,721,1159,1167,1212,1002,1367,1149,1010,1140,1296,1003,854,1199
"77","ENSGALG00010007300",118.063472749674,-1.01909691443626,0.138100266372585,-7.37939861525541,1.59006108609598e-13,7.39887224582182e-12,90,95,79,82,93,53,79,54,82,76,96,137,124,161,171,120,201,135,128,183,166,132,147,152
"78","ENSGALG00010007344",375.149255398639,-0.970121261843778,0.070012482233046,-13.8564043282253,1.16358698417654e-43,1.85424758725009e-41,374,233,265,269,269,190,233,229,292,295,288,307,486,465,468,438,568,468,414,536,543,413,477,491
"79","ENSGALG00010007437",672.290256240786,-1.01352741304926,0.0781291789626788,-12.9724569809368,1.75319034964674e-38,2.26609592638228e-36,554,330,546,525,485,335,350,388,535,400,621,515,850,907,989,729,929,943,578,1094,991,821,840,1001
"80","ENSGALG00010007506",25.7279510431943,0.994414733836105,0.278050442204108,3.57638249359854,0.000348381806391097,0.0084962799868923,34,20,36,38,45,33,18,31,46,13,30,44,25,11,33,24,23,24,9,17,28,20,7,22
"81","ENSGALG00010007585",37.1943260885961,1.04327081604511,0.311082754068292,3.35367615980435,0.000797456342550624,0.0178057766466246,55,30,45,43,32,95,47,26,56,44,64,46,35,38,18,29,19,19,12,46,28,27,11,29
"82","ENSGALG00010007695",322.88331831851,-0.920002785976981,0.306040394264387,-3.00614821840216,0.00264579996162543,0.0475712379499052,557,210,259,153,361,302,132,338,217,206,231,303,283,261,358,258,394,252,856,230,409,250,285,510
"83","ENSGALG00010007717",524.755837674324,0.31074668615241,0.0905651100907647,3.43119647114633,0.000600925202144246,0.013815341653249,559,437,655,683,531,484,612,465,615,707,602,624,557,562,500,402,467,583,340,539,445,466,369,514
"84","ENSGALG00010007781",24127.1865975077,-1.53898892751292,0.442970726136867,-3.4742452191692,0.000512292619829175,0.012088235388383,51320,9957,14069,9181,21930,16334,6793,24195,12662,11305,15144,14653,20693,15549,27370,17818,32447,12545,110614,14448,31831,14817,20691,29235
"85","ENSGALG00010007788",822.513889085996,-0.547923727970649,0.0987876394709798,-5.54648062151145,2.91476915632905e-08,1.0243960602893e-06,695,650,760,686,729,536,624,676,684,855,746,621,877,905,930,702,943,1051,655,966,1416,914,968,1266
"86","ENSGALG00010007821",1622.85980663394,-0.519922663025593,0.156224893155546,-3.32803980546129,0.000874593690121424,0.0192055826813868,2437,1007,1425,1414,1674,1201,1062,1515,1557,1571,1574,2023,1542,1403,1942,1170,2200,1548,2701,1525,2040,1030,1541,1984
"87","ENSGALG00010007898",1162.45687196472,-1.0123543937536,0.327608336231497,-3.09013624439106,0.00200064699333584,0.0375985888101386,1962,627,880,679,1150,948,619,1235,807,778,895,942,999,980,1363,818,1413,918,3758,756,1652,716,872,1514
"88","ENSGALG00010007920",1790.76467753235,0.380026804283633,0.0941960486010813,4.03442405416643,5.47363897190256e-05,0.00149823158023865,2049,1530,2612,2435,2028,1959,1744,2097,1988,2120,2157,1823,1510,1861,1673,1352,1519,1801,1037,1831,1756,1431,1092,2095
"89","ENSGALG00010007966",1128.41025437956,0.213911384907582,0.0640295961289159,3.34082046178922,0.000835312199288123,0.01847373919072,1432,1027,1404,1435,1078,1046,1048,1096,1264,1219,1342,1158,1198,1053,1408,955,1132,1178,639,1082,1184,911,905,1237
"90","ENSGALG00010008002",85.3566723683258,0.499222817624201,0.15001099790447,3.32790811739095,0.00087500720546162,0.0192055826813868,76,63,127,120,97,90,63,102,133,109,103,121,65,93,81,74,94,93,47,73,77,58,52,71
"91","ENSGALG00010008046",2353.420628169,-0.314557899848014,0.0910094048857267,-3.45632300577044,0.000547598699363888,0.0127150013367268,3166,1929,2321,2313,2466,1789,2045,2166,2610,2179,2601,2392,2353,2100,2696,1829,2651,2277,3055,2882,2202,1858,2074,2731
"92","ENSGALG00010008094",850.702400524821,-0.250547369537137,0.0763949617081991,-3.27963211100408,0.00103942531344323,0.0221053650297716,1011,758,897,937,1031,565,667,798,901,907,947,961,735,678,981,625,1100,810,907,944,935,658,877,961
"93","ENSGALG00010008127",415.751383230527,-1.24428368234908,0.108175043728232,-11.5025022358677,1.28145686663759e-30,1.26332099403348e-28,335,257,265,259,284,186,260,294,292,247,282,295,542,550,561,430,670,495,683,556,668,430,481,590
"94","ENSGALG00010008136",983.149332588193,-0.99313563804507,0.058438220990643,-16.9946247714161,9.00044572614115e-65,4.98581833962857e-62,859,582,634,739,701,548,566,659,752,701,791,658,1334,1203,1233,1117,1428,1334,1080,1329,1605,1197,1140,1420
"95","ENSGALG00010008141",330.230007253555,-0.86049232103208,0.079311464574454,-10.8495326072852,2.00447716960046e-27,1.74015544134046e-25,278,183,272,251,238,159,215,238,191,223,237,282,516,465,513,402,443,525,292,460,414,374,367,419
"96","ENSGALG00010008149",7209.42432511551,-0.706408600822344,0.0992669009003993,-7.11625521110131,1.10898865829064e-12,4.98102898142663e-11,6749,5581,6047,5101,5996,4061,4821,4464,4492,6463,7847,7464,9318,8038,10342,7358,10254,8873,5855,10675,8375,8070,7944,10084
"97","ENSGALG00010008153",913.39508701379,-0.908101042391847,0.0540127968324482,-16.8127017234239,1.9698516859758e-63,1.0416038483162e-60,833,509,660,677,622,442,544,611,696,693,722,753,1317,1265,1350,1061,1282,1237,918,1339,1206,1088,943,1243
"98","ENSGALG00010008177",5603.32047761911,-0.491273588094503,0.0942475135997766,-5.21258937589275,1.86222797524888e-07,6.26106879655208e-06,4739,3958,5132,4829,5162,3987,3523,5497,5292,6862,4690,6884,6099,6254,6584,5365,7075,6370,5898,7315,6275,4415,5919,7044
"99","ENSGALG00010008179",1098.88013367247,-0.253907487869616,0.0601568699307596,-4.22075630201277,2.43484046884912e-05,0.000689418984696367,1048,826,1204,1128,957,791,865,1029,1176,1132,1047,1069,1277,1290,1126,1038,1177,1404,841,1378,1339,1055,992,1410
"100","ENSGALG00010008184",372.701574856678,0.342689544006046,0.0651206332507923,5.26238039925504,1.42202166965411e-07,4.80883083810649e-06,493,334,399,458,481,310,315,378,434,488,470,467,403,300,413,307,363,381,234,336,380,306,293,332
"101","ENSGALG00010008197",1836.04600343674,-0.826554728381976,0.062890237995814,-13.1428144450176,1.87134711569487e-39,2.50222770079062e-37,1620,1274,1268,1454,1397,1019,1066,1174,1662,1628,1549,1512,2537,2012,2615,1921,2680,2287,1653,2493,2727,1986,2197,2607
"102","ENSGALG00010008213",1749.78652445936,-0.447261867537696,0.089218085691155,-5.0131300629558,5.3551672128896e-07,1.74913161098519e-05,1831,1304,1539,1498,1539,1248,1091,1314,1455,1575,1750,2162,2279,1823,2417,1809,2313,1955,1357,1933,2480,1484,2029,2195
"103","ENSGALG00010008217",182.591264898334,-0.416602526341263,0.132037942691579,-3.15517280751931,0.00160403067817347,0.0316265913206645,207,152,164,148,169,150,148,176,142,183,221,166,158,168,223,139,191,183,242,204,281,159,187,221
"104","ENSGALG00010008231",775.289417599005,-0.878465977046071,0.0729783566928121,-12.037349384884,2.26104282879849e-33,2.5291068487897e-31,692,478,557,603,549,431,456,550,519,616,602,604,1097,1097,1066,782,1131,1102,812,1034,1336,758,727,1123
"105","ENSGALG00010008234",252.513041066635,-0.915364516948966,0.104272701746099,-8.77856334036357,1.65576027597832e-18,9.63072964522789e-17,232,161,185,214,213,120,150,145,158,212,180,213,411,296,416,265,426,329,247,310,363,227,265,376
"106","ENSGALG00010008292",4223.18933386795,-0.325795887608705,0.0588532507954773,-5.53573308534626,3.09929255949098e-08,1.08596597423369e-06,4616,3355,3766,3994,4039,3156,3198,3753,4100,4543,3903,4019,5073,4005,5190,4185,5397,4954,3839,4233,5076,4099,4512,4794
"107","ENSGALG00010008311",626.065932629998,-1.18310817621167,0.107213610411512,-11.0350558261271,2.58890681925666e-28,2.3166733098779e-26,550,291,425,385,398,342,341,397,435,430,440,448,899,672,1034,727,1019,912,925,775,1069,552,705,853
"108","ENSGALG00010008333",3071.5279218049,-0.533926611673827,0.0938084832563451,-5.69166660775013,1.2580531580091e-08,4.5030561191138e-07,3140,2210,2950,2780,2382,2576,2018,2368,2219,2574,2718,2217,4035,3550,3885,3297,4038,4146,2873,3679,4880,2814,2406,4397
"109","ENSGALG00010008373",348.045243806717,-0.905856088917231,0.0993363851969482,-9.11907643026516,7.5767237342207e-20,4.73871113979513e-18,309,166,249,270,202,206,233,244,243,322,239,340,447,439,602,398,529,489,309,496,449,326,412,494
"110","ENSGALG00010008392",64.9593663574709,0.879703025183277,0.282355873449747,3.1155825251138,0.00183581972081237,0.0350674725980465,78,46,126,74,53,92,109,49,129,54,63,111,36,87,56,54,38,54,16,73,40,46,31,62
