"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GSF2960.NOF1.TnA","GSF2960.NOF10.TnA","GSF2960.NOF11.TnA","GSF2960.NOF12.TnA","GSF2960.NOF2.TnA","GSF2960.NOF3.TnA","GSF2960.NOF4.TnA","GSF2960.NOF5.TnA","GSF2960.NOF6.TnA","GSF2960.NOF7.TnA","GSF2960.NOF8.TnA","GSF2960.NOF9.TnA","GSF2960.NOM1.TnA","GSF2960.NOM10.TnA","GSF2960.NOM11.TnA","GSF2960.NOM12.TnA","GSF2960.NOM2.TnA","GSF2960.NOM3.TnA","GSF2960.NOM4.TnA","GSF2960.NOM5.TnA","GSF2960.NOM6.TnA","GSF2960.NOM7.TnA","GSF2960.NOM8.TnA","GSF2960.NOM9.TnA"
"439","ENSGALG00010015167",5144.45890715651,-0.640575741376497,0.122304995269444,-5.23752721600025,1.62742307796484e-07,5.80627299954626e-06,2875,4531,4323,3618,4933,4938,5694,3477,3641,4203,4324,2500,5552,4973,5024,6856,8064,5321,4663,7027,7592,7892,6710,5890
"440","ENSGALG00010015181",1120.18120315897,-0.582437458299121,0.0969807190382792,-6.00570364991032,1.90503877543168e-09,7.49673896843462e-08,595,1085,1026,857,931,945,1079,905,1222,892,999,517,893,1268,1133,1395,1505,1424,999,1333,1566,1610,1399,1707
"441","ENSGALG00010015196",714.256805298682,-0.400854801233495,0.092027268573901,-4.35582634848707,1.32565843939132e-05,0.000415408048005031,459,596,748,562,590,495,549,624,1009,725,758,392,559,786,648,943,946,860,604,964,954,799,977,916
"442","ENSGALG00010015212",2098.38582591966,-0.913292826566822,0.0491215715424232,-18.5925001560276,3.69543874939722e-77,2.08440342793381e-74,1097,1328,1864,1635,1466,1537,1526,1457,1601,1446,1684,997,2085,2264,2294,3128,3296,2853,2415,2977,3275,2819,2920,3051
"443","ENSGALG00010015413",371.466603520061,-0.705454443091375,0.0647653889487586,-10.892460533967,1.25210887642501e-27,1.05186025824498e-25,252,292,307,290,288,290,280,345,297,283,322,238,352,434,428,478,509,497,353,488,498,516,469,460
"444","ENSGALG00010015466",308.163151122197,-1.07699196515632,0.0950541871496539,-11.3302948292083,9.28915331133514e-30,8.33560764945188e-28,158,238,246,222,200,161,194,183,323,184,200,130,346,410,423,511,452,359,372,450,432,374,488,403
"445","ENSGALG00010015493",468.47044048184,-0.78956432844297,0.0709758317390319,-11.1244110720123,9.54340220172503e-29,8.31188228525243e-27,259,326,359,422,366,363,321,352,377,298,465,267,495,536,423,761,732,608,509,569,672,574,635,695
"446","ENSGALG00010015533",1442.6163634058,-0.592135805917441,0.114861518544805,-5.15521484844779,2.53340289069078e-07,8.93099917864057e-06,846,1008,1312,1549,1178,1671,1188,1099,1160,1312,1653,673,1387,1158,1709,2169,2146,1902,1065,1467,2078,2007,1735,1703
"447","ENSGALG00010015541",40.8923304526439,-0.973028784406977,0.146974558800506,-6.62038921802585,3.58254316537497e-11,1.51015031294899e-09,16,26,34,52,20,24,26,36,23,34,34,23,38,49,53,58,58,64,41,59,67,55,48,56
"448","ENSGALG00010015589",527.832767531614,-0.360176271692542,0.071136259564747,-5.06318822350669,4.12302415519274e-07,1.43217657238293e-05,329,417,538,572,473,486,421,455,597,538,529,299,478,470,440,797,687,564,489,671,724,615,701,598
"449","ENSGALG00010015616",1043.10576468412,-0.632344392061905,0.0921314502481398,-6.86350198937276,6.71925885758083e-12,2.93688638996476e-10,658,856,968,1066,814,1104,759,837,709,796,978,536,1022,889,1138,1655,1566,1358,1035,1190,1434,1340,1356,1278
"450","ENSGALG00010015621",24.9079377647201,-0.972450624809125,0.25192085541066,-3.86014338997031,0.000113320508226649,0.00325796461151615,22,24,19,13,14,11,15,11,36,18,16,6,14,26,51,45,29,29,25,43,36,24,31,50
"451","ENSGALG00010015624",223.360550632479,-0.399036690916774,0.114657426808011,-3.48025158095465,0.000500943143713508,0.0130077270152676,160,183,224,246,217,146,133,232,178,221,227,115,193,204,164,294,315,252,180,307,325,272,299,383
"452","ENSGALG00010015628",2391.15477082722,-0.500386452045547,0.059476916230615,-8.41312031217885,3.99245084657917e-17,2.28456909554252e-15,1631,2110,2217,2305,1882,1824,2187,2070,2012,2046,2338,1533,2433,2384,2362,3396,3246,2899,2355,2942,2665,3064,3004,2926
"453","ENSGALG00010015674",773.61741541945,-0.972227239277774,0.0415666432982324,-23.3896019051198,5.4529408563105e-121,2.1530028147666e-117,383,509,636,580,492,549,526,510,634,517,544,385,833,820,871,1185,1207,1078,917,1193,1121,1005,1180,1113
"454","ENSGALG00010015766",467.579132669586,-0.438204853782696,0.111613659665119,-3.92608624336367,8.63392095189004e-05,0.00253768718796867,418,424,464,473,378,383,413,384,289,386,555,272,454,435,391,799,710,511,420,520,639,509,601,526
"455","ENSGALG00010015797",490.62298868094,-0.969896188639771,0.189504397642847,-5.11806691931078,3.086830867297e-07,1.0785696643992e-05,128,484,386,349,438,392,367,126,371,394,338,319,553,684,641,733,484,697,501,785,726,439,802,728
"456","ENSGALG00010015852",40.5842258403242,8.32381810237221,0.777592411635976,10.7046030514363,9.68448256511055e-27,7.69883865662647e-25,63,81,87,101,95,83,79,76,77,96,82,62,0,1,0,0,0,0,0,0,0,0,0,0
"457","ENSGALG00010015894",74.7400968758926,-0.870372358298443,0.111977145096957,-7.77276789424145,7.67893733328692e-15,4.00691685959399e-13,35,44,56,65,61,48,39,46,79,55,52,58,64,77,89,123,114,104,78,124,102,99,106,101
"458","ENSGALG00010015946",961.483214639792,-0.543166255983643,0.137457397026599,-3.95152438306783,7.76549582698081e-05,0.00230532075364882,644,621,682,1094,737,772,682,1038,815,612,1191,416,928,690,658,1423,1392,1258,1013,1166,1479,1271,1376,1608
"459","ENSGALG00010016043",582.251375110856,-0.782246253925179,0.155591387233823,-5.02756783542022,4.96739791031884e-07,1.72043357449493e-05,462,319,764,586,267,502,403,320,452,588,459,283,468,589,667,1050,889,940,609,844,915,647,501,676
"460","ENSGALG00010016114",24.9686378785883,-0.864487725250646,0.184406827550669,-4.6879377338299,2.75971952281879e-06,9.05509078886109e-05,14,20,16,23,23,14,15,25,15,12,17,10,17,33,29,38,43,30,34,34,27,35,37,44
"461","ENSGALG00010016139",14.1962184397941,-0.765657338852069,0.249419578280521,-3.06975636848739,0.0021423345163138,0.0490830799724119,6,13,16,10,9,11,8,9,22,13,6,7,11,16,11,25,20,14,12,23,28,20,27,13
"462","ENSGALG00010016168",473.070298109546,-0.785493626235034,0.0549102990931994,-14.3050327389733,2.035420058024e-46,3.09096802401209e-44,297,336,356,367,357,373,341,313,498,348,376,279,505,518,580,652,616,637,470,678,626,578,690,665
"463","ENSGALG00010016199",183.316110392545,-0.718120160070244,0.200220822172107,-3.58664075134482,0.000334965296259041,0.00895635199591048,153,121,139,228,128,164,107,121,122,243,302,79,216,289,179,279,176,287,175,127,369,137,138,149
"464","ENSGALG00010016242",928.721574926394,-0.142900567308052,0.0453642909473393,-3.15006725166138,0.00163232882842232,0.0391395444790737,741,883,1087,1071,881,975,800,863,1095,881,954,619,834,794,901,1122,1140,1012,745,1070,1047,1000,980,1063
"465","ENSGALG00010016251",820.250940603024,-0.781589221604829,0.0825748546792165,-9.46522067330443,2.9294185533409e-21,1.97153197524562e-19,517,646,676,768,539,601,490,500,1010,669,693,396,883,982,810,1197,1170,979,790,1199,1267,1068,962,1175
"466","ENSGALG00010016305",753.963445463545,-0.823804739577563,0.078403885777695,-10.507192741867,8.00406852143474e-26,6.19661383244408e-24,406,535,710,564,636,486,532,510,787,601,649,346,772,961,859,1114,1077,911,698,898,1083,962,1013,1229
"467","ENSGALG00010016308",6181.99979847957,-1.09351895496378,0.0579775543905853,-18.8610741942808,2.38328389976795e-79,1.41149988963757e-76,3158,3807,4774,5112,3828,4614,3522,3805,4375,3758,4588,3367,6918,7551,8475,10137,8809,9304,7033,8846,8617,7195,8776,9128
"468","ENSGALG00010016314",938.49539158207,-1.01609347055087,0.0662675287302076,-15.333203003354,4.58794276128614e-53,8.9088822963007e-51,518,600,852,721,664,631,643,585,699,621,492,474,1066,1125,987,1486,1423,1335,1028,1444,1340,1199,1421,1409
"469","ENSGALG00010016418",279.689792951692,-0.705646800191538,0.0881341806603716,-8.00650547726511,1.18013894588501e-15,6.32522435022984e-14,189,195,244,271,207,236,262,201,246,208,248,127,253,264,292,463,444,351,253,343,444,367,397,318
"470","ENSGALG00010016445",184.772409764906,-1.00708474230981,0.0777668539684025,-12.9500512225813,2.34797344398301e-38,2.726641710194e-36,97,103,169,133,118,123,129,113,142,118,143,97,191,181,214,329,270,268,216,261,299,206,287,293
"471","ENSGALG00010016463",57.8294300091007,-1.04581407449512,0.215479783911229,-4.85342084307067,1.21349791681371e-06,4.12469788558115e-05,26,32,39,51,40,39,50,17,80,28,40,26,67,46,58,124,61,71,68,82,141,42,94,103
"472","ENSGALG00010016468",278.647445000766,-0.732386656633817,0.15248586041055,-4.80298077908307,1.56320896306954e-06,5.26028697942008e-05,221,191,204,327,185,277,198,248,148,181,311,94,285,243,267,533,399,317,263,389,432,364,364,357
"473","ENSGALG00010016480",2354.349902939,0.22034902718454,0.0668438270264454,3.29647533641907,0.00097906210571898,0.0243634257189944,2309,2403,3081,3113,2177,2536,2403,2299,3205,2787,2881,2101,1901,2116,1808,2015,2240,1963,1921,2345,2704,2509,2037,2094
"474","ENSGALG00010016823",647.381362493362,-0.163674434131063,0.0441849253947672,-3.70430486571437,0.000211971206340823,0.00588009119228818,536,597,748,732,667,689,573,582,706,633,756,456,548,576,623,809,681,728,455,668,871,691,698,708
"475","ENSGALG00010016876",594.084460135866,0.214967209918035,0.0567715517087698,3.78653046196071,0.000152765376046554,0.00430834733159865,553,702,649,648,679,658,645,591,743,688,686,545,398,465,458,624,571,629,405,561,628,604,614,651
"476","ENSGALG00010016898",25.2460652063187,-0.86641519389182,0.280709076953556,-3.08652361118758,0.00202511862666371,0.0465777284132653,18,15,42,27,28,23,17,3,17,21,13,11,19,42,25,39,45,40,11,29,46,30,18,40
"477","ENSGALG00010017147",1309.16391145674,-0.153541570913007,0.0494338729543051,-3.10599922152438,0.0018963721492799,0.0440441727612164,1107,1296,1571,1325,1304,1176,1206,1315,1381,1283,1326,1064,1068,1337,1255,1539,1353,1561,1062,1388,1473,1391,1309,1542
"478","ENSGALG00010017409",108.255006104439,0.374243513891671,0.120211976482493,3.11319657859692,0.00185072701681186,0.0431532706971191,92,124,157,139,138,180,105,105,165,124,118,74,95,85,57,102,111,102,62,96,124,93,102,90
"479","ENSGALG00010017493",3587.13645336449,-0.222315149337813,0.0673017599796367,-3.30325907383519,0.000955680507925456,0.0239324220219387,2763,3023,4892,4124,3043,3176,3209,3302,3218,3278,3531,2539,3175,3382,3067,4406,4361,4126,3292,4408,5025,3231,4212,4430
"480","ENSGALG00010017593",926.241639668759,0.29830159839016,0.052337273295547,5.6996014428505,1.20087848805032e-08,4.51568434633524e-07,884,944,1089,1204,900,1057,1026,947,1073,964,1159,813,674,720,611,944,1144,821,728,985,1005,772,1088,950
"481","ENSGALG00010017692",53.1311937833632,0.619035640965566,0.184449667128485,3.35612229939323,0.000790436062105796,0.0199631453212008,42,55,66,38,62,52,53,67,101,88,95,54,21,32,30,55,50,44,30,53,58,47,71,38
"482","ENSGALG00010017721",1308.57205360479,-0.366068405810571,0.0982846832486094,-3.72457227017365,0.000195646659696932,0.00546564783988245,1007,1126,1416,1795,1196,1242,1173,1151,1186,1007,1738,747,1364,1300,1446,2007,1658,1332,992,1256,1782,1394,1104,1341
"483","ENSGALG00010017950",52.0988011325727,0.516014162010754,0.162748697098586,3.17061931192097,0.00152114349713521,0.0365475552202162,40,63,52,64,58,74,56,49,89,50,71,57,37,33,38,50,33,38,46,76,46,42,33,69
"484","ENSGALG00010018011",497.745323244134,0.274500146454976,0.0857064498158935,3.2027945043183,0.00136101060376158,0.0331030197157207,469,583,565,608,530,531,496,383,880,488,584,459,417,414,374,504,489,434,383,612,475,413,495,501
"485","ENSGALG00010018103",2640.65852700718,0.146160496349852,0.0458688873699844,3.18648445014378,0.00144013229029199,0.034812993833691,2355,2807,2986,2970,2786,2809,3055,2581,3435,2725,3084,2141,2032,1931,1966,2828,2732,2735,2007,2813,2889,2863,2783,2802
"486","ENSGALG00010018263",140.821821722911,0.309899657080861,0.0989248782835684,3.13267665786288,0.00173220151776995,0.0410358539559701,93,172,182,190,158,171,156,141,183,162,176,108,92,118,97,161,154,155,111,128,130,105,174,116
"487","ENSGALG00010018399",2777.82545548788,0.246539175062704,0.0508000651932904,4.85312713920034,1.21529722420246e-06,4.12469788558115e-05,2288,2979,3148,3366,3004,3165,2867,2581,4377,2961,3391,2397,2096,2002,2271,2766,2697,2494,2285,2907,3002,2633,2754,3098
"488","ENSGALG00010018858",1014.81236667098,-0.22918906812129,0.0656382849286699,-3.49169799866577,0.00047996058603341,0.0124947981133313,804,913,1273,960,1069,857,898,979,1221,1013,1030,687,800,1011,1094,1209,1158,1362,762,1052,1230,998,1078,1174
"489","ENSGALG00010019040",1541.97461353231,-0.173590232803224,0.0556278294011233,-3.12056455684245,0.00180504728251305,0.0424221925820774,1093,1438,1909,1825,1280,1401,1350,1590,1570,1387,1678,1088,1363,1347,1454,1924,1885,1717,1322,1699,1856,1484,1975,1862
"490","ENSGALG00010019043",291.794665675176,0.240198814755065,0.0669263301327898,3.58900322606187,0.000331944733812689,0.008895668262469,301,288,364,371,287,332,308,300,347,333,382,227,207,239,236,357,325,284,230,271,289,221,304,278
"491","ENSGALG00010019524",9.63053839971057,1.51485844401994,0.481242496288265,3.1478068867645,0.00164500329863132,0.039363765802602,15,9,3,6,17,11,8,11,34,7,28,10,4,2,2,5,10,6,10,15,12,1,1,10
"492","ENSGALG00010019785",24.7639304613852,0.742035633092561,0.237403031389657,3.12563672312437,0.00177420574175801,0.0418634801018399,21,35,28,28,27,32,40,36,24,39,26,17,20,14,15,19,30,18,13,25,10,22,45,15
"493","ENSGALG00010019804",1003.66536562194,0.336788614654115,0.101771352913909,3.30926734303132,0.000935404721596287,0.0234742985748051,921,1488,1050,999,1131,1079,1125,1022,1754,1019,1083,914,733,779,768,843,810,835,798,1145,1023,1058,997,902
"494","ENSGALG00010020097",53.0634851941135,0.784171443779747,0.168881551784843,4.64332211240451,3.42851192545744e-06,0.00011156792240946,71,78,65,67,47,58,39,58,100,72,68,55,36,30,33,42,53,39,30,64,32,41,35,77
"495","ENSGALG00010020277",1343.76860464239,0.281314985714544,0.0804952845286149,3.49480081177352,0.000474415667821335,0.012377651069039,1345,1305,1428,1814,1436,1639,1231,1088,2175,1430,1758,1129,903,964,1294,1241,1462,1242,1046,1536,1401,1130,1242,1455
"496","ENSGALG00010020987",291.656252408661,0.190546685245773,0.0611675963372412,3.11515731622366,0.00183846830279536,0.0430368716336188,259,296,330,312,321,289,316,284,364,334,340,259,204,255,227,326,308,257,242,314,300,262,372,297
"497","ENSGALG00010021182",458.679882538667,0.257174301405303,0.0801372945166148,3.20917124737701,0.00133118181416706,0.0324441328987836,391,472,580,484,526,370,468,447,778,519,600,400,386,380,368,462,451,400,365,482,438,376,497,501
"498","ENSGALG00010021234",2391.13494727999,0.460188086369274,0.125643189786654,3.66265841507756,0.00024961129207159,0.00679688679215629,1782,1920,3391,2936,3272,2400,2631,2220,4451,2687,2181,2604,1464,1477,1801,2098,1704,2251,2046,2966,2349,1851,2498,3318
"499","ENSGALG00010021358",1658.91674705355,0.199947041422907,0.0461449062773081,4.33302519288529,1.4707427235076e-05,0.000459655608441888,1581,1769,2101,1928,1730,1627,1480,1724,2256,1828,1823,1412,1200,1381,1186,1782,1677,1675,1459,1937,1762,1461,1692,1797
"500","ENSGALG00010021408",1497.27905225293,0.274914499928749,0.0450546150469773,6.1018055451612,1.04876921711164e-09,4.23981958248715e-08,1322,1696,2037,1908,1455,1637,1415,1552,1892,1570,1733,1367,1058,1221,1211,1465,1502,1330,1227,1639,1558,1252,1748,1539
"501","ENSGALG00010021491",364.223615189879,0.568730137304334,0.147306515977461,3.86086205033424,0.000112987684675649,0.00325629957416804,270,329,435,469,407,435,353,580,383,498,545,406,276,209,178,313,383,368,226,296,222,377,424,451
"502","ENSGALG00010021734",542.851440409491,0.202174895081347,0.0582324577645483,3.47185921464628,0.000516867318896646,0.0133674528216829,483,547,672,744,573,662,527,571,702,563,684,402,374,386,458,605,621,594,398,536,569,504,492,557
"503","ENSGALG00010021772",393.241039709592,0.251704091081248,0.0663295917058976,3.79474808464512,0.000147793439316288,0.0041880700686637,360,427,457,442,442,377,389,375,556,485,462,372,295,374,337,373,419,350,327,373,375,314,400,422
"504","ENSGALG00010022135",2227.42909098609,0.234421446432167,0.0687093037957358,3.41178608255255,0.000645387390722227,0.0164400293400103,1892,2733,2118,2454,2256,2403,2357,2316,2598,2270,2559,2127,1690,1646,1616,1963,2247,2122,2136,2455,2616,1907,2651,2746
"505","ENSGALG00010022669",21.4804804616518,1.79152365630183,0.553993427099492,3.23383558119379,0.00122139749401101,0.0299533194959842,64,17,14,2,10,92,13,9,31,36,16,62,11,14,3,2,4,13,18,15,10,9,14,13
"506","ENSGALG00010023759",11.8626980972098,1.19858444597191,0.317059622834494,3.78031247011725,0.000156631658272652,0.00440689309320561,15,21,14,12,22,10,12,12,17,15,24,15,4,4,6,15,7,12,5,12,3,3,13,16
"507","ENSGALG00010023762",794.545999229646,-0.204711388368447,0.063499858324821,-3.22380858428513,0.00126497924622062,0.0309580148171142,676,701,886,849,609,879,705,607,881,718,823,628,708,639,810,1026,900,937,720,950,948,757,899,1009
"508","ENSGALG00010024185",210.317755849648,0.522800103417057,0.0940739429121309,5.55733168222124,2.7392992455182e-08,1.01714732172925e-06,201,278,270,245,257,296,250,261,228,256,320,203,111,149,145,239,162,204,145,148,205,164,160,193
"509","ENSGALG00010024195",1963.43946508745,0.395827292354082,0.0478629154671379,8.27002050524592,1.33935976170467e-16,7.51882292767387e-15,1824,2262,2396,2402,2185,2621,2318,2046,2513,2334,2416,1737,1313,1478,1490,2126,1924,1774,1472,1809,1848,1588,1873,1822
"510","ENSGALG00010024842",1744.07475219937,0.145843334708338,0.0457507778163357,3.18777825578877,0.00143370438044798,0.0347284834077839,1443,1947,2159,1973,1821,1857,1956,1534,2288,1874,2009,1471,1288,1446,1420,1863,1878,1697,1241,1862,1841,1802,1889,1801
"511","ENSGALG00010025575",860.364639080972,0.308229839259211,0.095732853496034,3.21968716070894,0.00128330558897859,0.0313417622710337,801,1094,947,915,865,911,991,724,1224,1310,1200,666,556,555,601,885,785,922,603,737,967,860,918,921
"512","ENSGALG00010025659",623.15208771843,-0.572984943500741,0.161629407657713,-3.54505378572053,0.000392532979067692,0.0104016848703732,401,365,669,901,422,665,539,579,363,477,597,285,659,538,405,1092,991,762,565,680,1116,737,664,788
"513","ENSGALG00010026300",67.6409683827281,0.513344632226831,0.126984835716008,4.04256641615765,5.28693303866966e-05,0.00158943456454422,79,78,93,85,66,79,57,58,92,73,83,82,41,46,54,46,61,67,54,64,69,43,83,84
"514","ENSGALG00010027075",413.118954740317,0.202405656449138,0.0633711132505335,3.19397350096945,0.00140328997785888,0.034061413499464,384,479,514,485,457,356,415,406,634,490,451,311,290,331,327,433,412,417,300,467,452,381,421,448
"515","ENSGALG00010027650",271.089723971339,0.313114340886128,0.090378071876537,3.46449458795563,0.000531228828752681,0.0137089443934107,303,291,279,355,219,315,283,266,349,288,367,258,227,211,213,208,277,273,231,265,295,189,287,300
"516","ENSGALG00010027927",947.850946684717,0.183774536943281,0.0365796692040894,5.02395294823322,5.06186432739471e-07,1.74804031947494e-05,856,956,1099,1165,1022,1033,993,896,1224,1020,1087,871,729,810,770,950,916,866,736,1015,1049,882,977,1038
"517","ENSGALG00010028437",1308.7771471829,0.154835215933805,0.0478205064171101,3.23784141019479,0.00120437738677,0.029597199473632,1210,1397,1578,1537,1504,1162,1287,1330,1798,1442,1538,1028,1015,1177,1012,1445,1299,1244,999,1508,1427,1163,1361,1319
"518","ENSGALG00010028453",2330.41041097668,0.158351719448416,0.0458019623369181,3.45731299204136,0.000545590768379341,0.014048962285768,2074,2251,2605,2827,2376,2482,2679,2074,2919,2587,2701,1971,1746,1884,1862,2184,2522,2360,2030,2702,2643,2240,2292,2482
"519","ENSGALG00010028529",16475.7453350867,0.134944890299294,0.0435203024200083,3.10073420439408,0.0019304148560122,0.0445726393166949,15171,16694,19470,18156,17554,14797,17323,16844,19479,17515,18180,14632,11984,14365,12393,17094,17275,17393,13218,18803,18214,14768,18362,19776
"520","ENSGALG00010029446",573.187603180422,0.257471346422898,0.067910850806296,3.79131380870622,0.000149852468780855,0.00423628279882871,522,641,603,768,590,593,557,516,917,631,801,449,400,409,490,634,529,526,468,586,570,527,626,610
